País,Año,Precipitación (mm)
Mauritius,2023,387.58575
Mauritius,2024,1709.1653
Mexico,1940,2487.3076
Mexico,1941,612.41724
Mexico,1942,545.89166
Mexico,1943,1998.7717
Mexico,1944,205.22733
Mexico,1945,1810.3473
Mexico,1946,1912.6586
Mexico,1947,671.4352
Mexico,1948,949.2569
Mexico,1949,1560.3726
Mexico,1950,262.28116
Mexico,1951,1537.499
Mexico,1952,910.99164
Mexico,1953,3425.6523
Mexico,1954,1190.8154
Mexico,1955,1868.3966
Mexico,1956,1729.9539
Mexico,1957,1508.2445
Mexico,1958,3154.387
Mexico,1959,917.1285
Mexico,1960,941.21094
Mexico,1961,204.68083
Mexico,1962,681.64154
Mexico,1963,1331.4915
Mexico,1964,842.59906
Mexico,1965,179.70946
Mexico,1966,1197.4863
Mexico,1967,2836.5576
Mexico,1968,10.959952
Mexico,1969,1329.8022
Mexico,1970,2997.642
Mexico,1971,214.71053
Mexico,1972,866.4656
Mexico,1973,990.88434
Mexico,1974,708.9652
Mexico,1975,1125.568
Mexico,1976,2212.9546
Mexico,1977,651.935
Mexico,1978,1016.2558
Mexico,1979,1340.8201
Mexico,1980,2135.665
Mexico,1981,725.2563
Mexico,1982,1290.2637
Mexico,1983,845.25037
Mexico,1984,1110.9236
Mexico,1985,588.25635
Mexico,1986,433.84897
Mexico,1987,1893.7659
Mexico,1988,1761.9417
Mexico,1989,1310.5983
Mexico,1990,2028.1896
Mexico,1991,1045.1226
Mexico,1992,1368.3529
Mexico,1993,1807.1045
Mexico,1994,1879.8099
Mexico,1995,532.6213
Mexico,1996,1415.088
Mexico,1997,1431.0149
Mexico,1998,2936.2212
Mexico,1999,225.98561
Mexico,2000,147.02553
Mexico,2001,1071.7999
Mexico,2002,1039.3792
Mexico,2003,177.80138
Mexico,2004,891.4965
Mexico,2005,1172.6484
Mexico,2006,1818.8561
Mexico,2007,80.988174
Mexico,2008,399.07523
Mexico,2009,855.5777
Mexico,2010,659.3704
Mexico,2011,1683.9175
Mexico,2012,1509.741
Mexico,2013,584.26587
Mexico,2014,53.776867
Mexico,2015,891.1529
Mexico,2016,2150.0903
Mexico,2017,940.0885
Mexico,2018,404.60974
Mexico,2019,995.67444
Mexico,2020,2237.6165
Mexico,2021,27.188368
Mexico,2022,893.1887
Mexico,2023,862.3587
Mexico,2024,1178.7657
Moldova,1940,1130.4777
Moldova,1941,2517.9956
Moldova,1942,235.14404
Moldova,1943,56.105026
Moldova,1944,919.45703
Moldova,1945,923.8381
Moldova,1946,475.409
Moldova,1947,349.09424
Moldova,1948,1313.7622
Moldova,1949,267.63702
Moldova,1950,740.36035
Moldova,1951,2542.5828
Moldova,1952,354.07568
Moldova,1953,2236.4612
Moldova,1954,801.3039
Moldova,1955,1584.7126
Moldova,1956,1535.6252
Moldova,1957,1697.4824
Moldova,1958,61.932014
Moldova,1959,1048.7949
Moldova,1960,557.6101
Moldova,1961,1345.9662
Moldova,1962,49.062717
Moldova,1963,473.96503
Moldova,1964,3009.505
Moldova,1965,3859.7131
Moldova,1966,1718.4916
Moldova,1967,2254.2231
Moldova,1968,2372.1423
Moldova,1969,717.8429
Moldova,1970,654.7597
Moldova,1971,1050.034
Moldova,1972,49.347237
Moldova,1973,682.5253
Moldova,1974,635.29144
Moldova,1975,1788.5565
Moldova,1976,146.3194
Moldova,1977,968.9541
Moldova,1978,2824.6135
Moldova,1979,39.46514
Moldova,1980,470.50366
Moldova,1981,576.4613
Moldova,1982,1159.2737
Moldova,1983,2531.4849
Moldova,1984,804.4752
Moldova,1985,1258.0905
Moldova,1986,3461.7205
Moldova,1987,311.43823
Moldova,1988,486.80463
Moldova,1989,1900.1064
Moldova,1990,1065.6924
Moldova,1991,563.13464
Moldova,1992,1576.222
Moldova,1993,172.28215
Moldova,1994,1769.9834
Moldova,1995,843.17
Moldova,1996,1541.273
Moldova,1997,158.33302
Moldova,1998,1377.7146
Moldova,1999,744.1711
Moldova,2000,1106.5195
Moldova,2001,1567.8008
Moldova,2002,1644.7783
Moldova,2003,1318.9021
Moldova,2004,1225.633
Moldova,2005,304.21375
Moldova,2006,586.3854
Moldova,2007,174.95953
Moldova,2008,880.8699
Moldova,2009,1782.5404
Moldova,2010,662.77826
Moldova,2011,75.31531
Moldova,2012,1047.456
Moldova,2013,872.50146
Moldova,2014,1563.113
Moldova,2015,257.2073
Moldova,2016,1921.1813
Moldova,2017,2345.873
Moldova,2018,2175.9834
Moldova,2019,281.17206
Moldova,2020,1045.5492
Moldova,2021,124.56961
Moldova,2022,1001.3423
Moldova,2023,645.4315
Moldova,2024,970.7346
Mongolia,1940,522.0118
Mongolia,1941,1166.1395
Mongolia,1942,78.73807
Mongolia,1943,2357.712
Mongolia,1944,841.78827
Mongolia,1945,1130.2396
Mongolia,1946,681.1991
Mongolia,1947,700.8486
Mongolia,1948,956.6408
Mongolia,1949,846.9747
Mongolia,1950,454.97507
Mongolia,1951,1200.351
Mongolia,1952,619.44116
Mongolia,1953,922.53253
Mongolia,1954,71.41018
Mongolia,1955,2612.5474
Mongolia,1956,659.26385
Mongolia,1957,746.6782
Mongolia,1958,1433.9958
Mongolia,1959,1317.247
Mongolia,1960,3376.9036
Mongolia,1961,1614.3234
Mongolia,1962,1277.8737
Mongolia,1963,545.19855
Mongolia,1964,1791.47
Mongolia,1965,2958.0244
Mongolia,1966,840.81464
Mongolia,1967,626.1754
Mongolia,1968,2108.1033
Mongolia,1969,103.67268
Mongolia,1970,1720.9519
Mongolia,1971,1825.8213
Mongolia,1972,661.88464
Mongolia,1973,728.5185
Mongolia,1974,1561.988
Mongolia,1975,333.9377
Mongolia,1976,1504.8511
Mongolia,1977,859.732
Mongolia,1978,3486.8804
Mongolia,1979,1789.7622
Mongolia,1980,1890.9475
Mongolia,1981,1638.962
Mongolia,1982,1717.5265
Mongolia,1983,2760.2532
Mongolia,1984,1049.4183
Mongolia,1985,1009.92413
Mongolia,1986,522.68225
Mongolia,1987,691.0361
Mongolia,1988,1386.3599
Mongolia,1989,679.183
Mongolia,1990,143.06706
Mongolia,1991,885.2694
Mongolia,1992,3012.6484
Mongolia,1993,21.219618
Mongolia,1994,1185.3577
Mongolia,1995,2794.798
Mongolia,1996,290.3928
Mongolia,1997,754.7973
Mongolia,1998,968.0447
Mongolia,1999,589.0467
Mongolia,2000,1048.3678
Mongolia,2001,2082.822
Mongolia,2002,729.64276
Mongolia,2003,876.2243
Mongolia,2004,1322.6768
Mongolia,2005,1975.8125
Mongolia,2006,685.55237
Mongolia,2007,1242.9868
Mongolia,2008,720.4842
Mongolia,2009,1307.058
Mongolia,2010,751.8641
Mongolia,2011,435.10028
Mongolia,2012,1620.2286
Mongolia,2013,1776.086
Mongolia,2014,1392.0933
Mongolia,2015,1682.3723
Mongolia,2016,730.9755
Mongolia,2017,1372.2344
Mongolia,2018,1411.4248
Mongolia,2019,1493.1212
Mongolia,2020,686.37726
Mongolia,2021,1602.1592
Mongolia,2022,1134.923
Mongolia,2023,2860.8015
Mongolia,2024,347.2507
Montenegro,1940,246.22728
Montenegro,1941,994.6254
Montenegro,1942,915.7381
Montenegro,1943,316.27585
Montenegro,1944,914.02106
Montenegro,1945,850.06586
Montenegro,1946,1904.6643
Montenegro,1947,117.803925
Montenegro,1948,281.08344
Montenegro,1949,696.95557
Montenegro,1950,888.874
Montenegro,1951,1029.1898
Montenegro,1952,1429.6904
Montenegro,1953,719.218
Montenegro,1954,157.2255
Montenegro,1955,883.15753
Montenegro,1956,1933.5923
Montenegro,1957,765.7362
Montenegro,1958,659.07513
Montenegro,1959,1280.6605
Montenegro,1960,2230.694
Montenegro,1961,40.53185
Montenegro,1962,675.51917
Montenegro,1963,655.4879
Montenegro,1964,1320.7715
Montenegro,1965,1397.8561
Montenegro,1966,2893.0845
Montenegro,1967,279.13815
Montenegro,1968,62.039124
Montenegro,1969,933.82385
Montenegro,1970,926.35754
Montenegro,1971,719.16614
Montenegro,1972,299.23688
Montenegro,1973,1514.6389
Montenegro,1974,319.18335
Montenegro,1975,900.6999
Montenegro,1976,2645.0715
Montenegro,1977,427.09448
Montenegro,1978,1775.583
Montenegro,1979,694.8407
Montenegro,1980,1084.7638
Montenegro,1981,1538.6335
Montenegro,1982,1455.4713
Montenegro,1983,101.56828
Montenegro,1984,1181.3892
Montenegro,1985,684.41547
Montenegro,1986,1125.0952
Montenegro,1987,20.17225
Montenegro,1988,413.793
Montenegro,1989,2912.1807
Montenegro,1990,3583.054
Montenegro,1991,1437.6302
Montenegro,1992,2138.4253
Montenegro,1993,2059.9243
Montenegro,1994,681.325
Montenegro,1995,630.68085
Montenegro,1996,879.7169
Montenegro,1997,58.682003
Montenegro,1998,921.4277
Montenegro,1999,567.3175
Montenegro,2000,1789.6067
Montenegro,2001,150.10928
Montenegro,2002,1022.63257
Montenegro,2003,2981.1812
Montenegro,2004,59.455048
Montenegro,2005,532.67993
Montenegro,2006,776.97754
Montenegro,2007,1259.9783
Montenegro,2008,2244.7234
Montenegro,2009,791.6428
Montenegro,2010,1266.8446
Montenegro,2011,3403.3252
Montenegro,2012,267.3482
Montenegro,2013,597.8781
Montenegro,2014,1576.6345
Montenegro,2015,1294.7714
Montenegro,2016,582.0197
Montenegro,2017,1438.7238
Montenegro,2018,236.06224
Montenegro,2019,1329.7808
Montenegro,2020,737.9514
Montenegro,2021,1456.8025
Montenegro,2022,250.33734
Montenegro,2023,1587.9374
Montenegro,2024,852.71735
Morocco,1940,1177.6104
Morocco,1941,1597.0621
Morocco,1942,1233.2638
Morocco,1943,1556.5476
Morocco,1944,1251.4993
Morocco,1945,204.15697
Morocco,1946,744.00696
Morocco,1947,196.56868
Morocco,1948,756.71387
Morocco,1949,1925.8499
Morocco,1950,630.3251
Morocco,1951,32.301136
Morocco,1952,912.19226
Morocco,1953,876.9193
Morocco,1954,1407.8162
Morocco,1955,290.76505
Morocco,1956,2064.653
Morocco,1957,2168.1282
Morocco,1958,1869.3026
Morocco,1959,449.2172
Morocco,1960,1038.1543
Morocco,1961,99.895584
Morocco,1962,1057.1166
Morocco,1963,600.0088
Morocco,1964,899.79663
Morocco,1965,483.13354
Morocco,1966,1007.95886
Morocco,1967,68.25461
Morocco,1968,2198.0105
Morocco,1969,1111.6973
Morocco,1970,1095.7433
Morocco,1971,845.5115
Morocco,1972,833.8175
Morocco,1973,955.08905
Morocco,1974,865.78406
Morocco,1975,443.111
Morocco,1976,1132.3234
Morocco,1977,669.1452
Morocco,1978,864.8684
Morocco,1979,146.56639
Morocco,1980,1846.5449
Morocco,1981,695.8556
Morocco,1982,872.8374
Morocco,1983,1559.4473
Morocco,1984,1107.457
Morocco,1985,2505.2432
Morocco,1986,1684.5979
Morocco,1987,1030.1472
Morocco,1988,256.63144
Morocco,1989,1820.6333
Morocco,1990,2548.6187
Morocco,1991,640.93976
Morocco,1992,672.26294
Morocco,1993,1980.8313
Morocco,1994,84.675446
Morocco,1995,1572.4829
Morocco,1996,1879.754
Morocco,1997,635.59503
Morocco,1998,666.9044
Morocco,1999,1585.1459
Morocco,2000,325.53473
Morocco,2001,1459.637
Morocco,2002,848.0256
Morocco,2003,3311.8442
Morocco,2004,929.68414
Morocco,2005,1830.6089
Morocco,2006,1640.1481
Morocco,2007,1258.8358
Morocco,2008,2702.0889
Morocco,2009,963.20557
Morocco,2010,927.2457
Morocco,2011,372.34866
Morocco,2012,698.9601
Morocco,2013,1278.0947
Morocco,2014,679.43933
Morocco,2015,236.09161
Morocco,2016,1239.1819
Morocco,2017,3359.2974
Morocco,2018,14.116264
Morocco,2019,1394.8867
Morocco,2020,2527.737
Morocco,2021,394.29932
Morocco,2022,647.2045
Morocco,2023,975.28546
Morocco,2024,556.4083
Mozambique,1940,1168.9006
Mozambique,1941,1840.7303
Mozambique,1942,781.30054
Mozambique,1943,1031.4154
Mozambique,1944,1418.507
Mozambique,1945,1876.671
Mozambique,1946,697.30664
Mozambique,1947,1395.2384
Mozambique,1948,846.47394
Mozambique,1949,1097.8887
Mozambique,1950,559.65625
Mozambique,1951,430.34592
Mozambique,1952,1849.4076
Mozambique,1953,1780.6757
Mozambique,1954,1294.3591
Mozambique,1955,1482.0378
Mozambique,1956,930.3194
Mozambique,1957,1339.2764
Mozambique,1958,1346.923
Mozambique,1959,1909.6252
Mozambique,1960,578.39246
Mozambique,1961,1643.8501
Mozambique,1962,1000.0663
Mozambique,1963,3067.416
Mozambique,1964,364.72092
Mozambique,1965,255.16931
Mozambique,1966,1115.7389
Mozambique,1967,1023.6931
Mozambique,1968,310.45944
Mozambique,1969,942.3315
Mozambique,1970,880.4454
Mozambique,1971,1652.9504
Mozambique,1972,94.45668
Mozambique,1973,357.58594
Mozambique,1974,679.28687
Mozambique,1975,2039.8359
Mozambique,1976,1157.648
Mozambique,1977,1155.7133
Mozambique,1978,660.9596
Mozambique,1979,117.97517
Mozambique,1980,951.4055
Mozambique,1981,1886.8611
Mozambique,1982,682.8632
Mozambique,1983,742.82526
Mozambique,1984,744.1334
Mozambique,1985,2141.536
Mozambique,1986,22.10093
Mozambique,1987,683.54785
Mozambique,1988,820.1856
Mozambique,1989,1226.3828
Mozambique,1990,1026.0828
Mozambique,1991,2505.2256
Mozambique,1992,264.23962
Mozambique,1993,45.75094
Mozambique,1994,976.0053
Mozambique,1995,944.89215
Mozambique,1996,521.1027
Mozambique,1997,288.55728
Mozambique,1998,1358.5808
Mozambique,1999,222.83023
Mozambique,2000,645.3066
Mozambique,2001,2220.2087
Mozambique,2002,180.13086
Mozambique,2003,1580.1554
Mozambique,2004,856.33594
Mozambique,2005,1202.4508
Mozambique,2006,1481.1312
Mozambique,2007,1392.9395
Mozambique,2008,83.95738
Mozambique,2009,1105.8529
Mozambique,2010,616.9298
Mozambique,2011,1257.8081
Mozambique,2012,102.81081
Mozambique,2013,584.0805
Mozambique,2014,2754.011
Mozambique,2015,3496.3691
Mozambique,2016,1831.4233
Mozambique,2017,2123.8772
Mozambique,2018,2010.1736
Mozambique,2019,670.2893
Mozambique,2020,574.40265
Mozambique,2021,1201.5632
Mozambique,2022,174.94623
Mozambique,2023,702.4115
Mozambique,2024,570.2493
Myanmar,1940,1601.8293
Myanmar,1941,150.44594
Myanmar,1942,1141.1143
Myanmar,1943,2553.15
Myanmar,1944,90.923676
Myanmar,1945,461.3563
Myanmar,1946,659.36444
Myanmar,1947,1423.9131
Myanmar,1948,2602.7798
Myanmar,1949,727.11316
Myanmar,1950,1247.1051
Myanmar,1951,2939.8137
Myanmar,1952,238.33994
Myanmar,1953,377.30453
Myanmar,1954,1546.412
Myanmar,1955,1176.9958
Myanmar,1956,597.3801
Myanmar,1957,1349.201
Myanmar,1958,222.60742
Myanmar,1959,1038.7212
Myanmar,1960,786.77673
Myanmar,1961,1628.2692
Myanmar,1962,266.3645
Myanmar,1963,1103.7397
Myanmar,1964,813.0951
Myanmar,1965,1019.08344
Myanmar,1966,1503.5433
Myanmar,1967,1373.4683
Myanmar,1968,1371.5068
Myanmar,1969,1150.6628
Myanmar,1970,257.7232
Myanmar,1971,676.1298
Myanmar,1972,210.41309
Myanmar,1973,990.3002
Myanmar,1974,1634.6935
Myanmar,1975,651.29846
Myanmar,1976,107.69798
Myanmar,1977,1090.4183
Myanmar,1978,852.38104
Myanmar,1979,1318.7648
Myanmar,1980,283.27985
Myanmar,1981,1559.3413
Myanmar,1982,2003.8344
Myanmar,1983,1935.1346
Myanmar,1984,500.6294
Myanmar,1985,1031.6818
Myanmar,1986,181.57397
Myanmar,1987,878.5167
Myanmar,1988,529.44794
Myanmar,1989,568.91864
Myanmar,1990,352.79886
Myanmar,1991,1104.6388
Myanmar,1992,56.390423
Myanmar,1993,2210.2021
Myanmar,1994,845.1414
Myanmar,1995,1216.9558
Myanmar,1996,720.67163
Myanmar,1997,831.9111
Myanmar,1998,840.84906
Myanmar,1999,880.93286
Myanmar,2000,481.63162
Myanmar,2001,1148.168
Myanmar,2002,665.6708
Myanmar,2003,920.9031
Myanmar,2004,77.96669
Myanmar,2005,2941.3948
Myanmar,2006,780.37256
Myanmar,2007,947.67957
Myanmar,2008,1706.1716
Myanmar,2009,1121.7175
Myanmar,2010,3482.2056
Myanmar,2011,1491.0593
Myanmar,2012,1093.8665
Myanmar,2013,460.23483
Myanmar,2014,1774.4241
Myanmar,2015,2710.97
Myanmar,2016,622.84576
Myanmar,2017,540.27985
Myanmar,2018,1789.4999
Myanmar,2019,112.82022
Myanmar,2020,1765.2129
Myanmar,2021,1963.774
Myanmar,2022,650.37115
Myanmar,2023,947.3209
Myanmar,2024,1502.4614
Namibia,1940,266.7363
Namibia,1941,1548.6323
Namibia,1942,899.76373
Namibia,1943,3587.6184
Namibia,1944,1311.6123
Namibia,1945,1857.7711
Namibia,1946,1726.4655
Namibia,1947,1340.8699
Namibia,1948,3303.0881
Namibia,1949,1018.09326
Namibia,1950,1075.6394
Namibia,1951,273.68848
Namibia,1952,748.3108
Namibia,1953,1380.853
Namibia,1954,795.3834
Namibia,1955,219.68999
Namibia,1956,1237.8335
Namibia,1957,3235.0378
Namibia,1958,13.397671
Namibia,1959,1696.1543
Namibia,1960,3079.3618
Namibia,1961,342.47833
Namibia,1962,751.086
Namibia,1963,1021.06573
Namibia,1964,549.3811
Namibia,1965,1071.1349
Namibia,1966,1730.215
Namibia,1967,652.60876
Namibia,1968,1094.7439
Namibia,1969,1342.4216
Namibia,1970,2092.4404
Namibia,1971,752.555
Namibia,1972,1242.9326
Namibia,1973,958.8804
Namibia,1974,1258.9249
Namibia,1975,621.04846
Namibia,1976,431.85287
Namibia,1977,1882.6532
Namibia,1978,1908.4247
Namibia,1979,1355.0374
Namibia,1980,1871.0507
Namibia,1981,1059.937
Namibia,1982,1374.9332
Namibia,1983,1816.7856
Namibia,1984,1883.7134
Namibia,1985,560.0259
Namibia,1986,1428.6287
Namibia,1987,1174.9967
Namibia,1988,2990.4817
Namibia,1989,335.07208
Namibia,1990,284.5512
Namibia,1991,1124.9807
Namibia,1992,1072.1465
Namibia,1993,167.85759
Namibia,1994,906.19775
Namibia,1995,1211.5894
Namibia,1996,2036.587
Namibia,1997,76.17596
Namibia,1998,412.08038
Namibia,1999,624.21326
Namibia,2000,670.86127
Namibia,2001,973.4253
Namibia,2002,1480.9797
Namibia,2003,659.69745
Namibia,2004,140.33514
Namibia,2005,1080.0154
Namibia,2006,1808.7196
Namibia,2007,787.4119
Namibia,2008,494.88013
Namibia,2009,1174.5419
Namibia,2010,2337.9265
Namibia,2011,27.638178
Namibia,2012,799.0507
Namibia,2013,890.4309
Namibia,2014,1313.841
Namibia,2015,1252.1584
Namibia,2016,2875.287
Namibia,2017,237.0774
Namibia,2018,70.212555
Namibia,2019,967.0322
Namibia,2020,870.6375
Namibia,2021,600.6993
Namibia,2022,342.5489
Namibia,2023,1318.232
Namibia,2024,283.54703
Nepal,1940,854.39453
Nepal,1941,2354.771
Nepal,1942,360.16922
Nepal,1943,2071.5273
Nepal,1944,972.2345
Nepal,1945,735.9794
Nepal,1946,1433.5532
Nepal,1947,1983.1866
Nepal,1948,56.660942
Nepal,1949,1041.033
Nepal,1950,541.4815
Nepal,1951,1100.7314
Nepal,1952,17.87837
Nepal,1953,387.0359
Nepal,1954,2972.1067
Nepal,1955,3390.0254
Nepal,1956,1369.5945
Nepal,1957,2395.4558
Nepal,1958,2434.2002
Nepal,1959,724.0496
Nepal,1960,808.21375
Nepal,1961,1122.8038
Nepal,1962,62.244423
Nepal,1963,776.1516
Nepal,1964,575.66974
Nepal,1965,1369.4285
Nepal,1966,142.96341
Nepal,1967,1057.6239
Nepal,1968,2642.8105
Nepal,1969,86.75443
Nepal,1970,516.67487
Nepal,1971,626.0062
Nepal,1972,1306.886
Nepal,1973,2682.628
Nepal,1974,705.1422
Nepal,1975,1218.1729
Nepal,1976,3043.411
Nepal,1977,264.806
Nepal,1978,504.76297
Nepal,1979,1654.3428
Nepal,1980,1055.5626
Nepal,1981,605.3707
Nepal,1982,1753.0481
Nepal,1983,215.27597
Nepal,1984,1523.2036
Nepal,1985,805.19037
Nepal,1986,1690.1395
Nepal,1987,264.166
Nepal,1988,1387.4102
Nepal,1989,908.8715
Nepal,1990,881.1156
Nepal,1991,1441.0209
Nepal,1992,1550.1792
Nepal,1993,1488.0547
Nepal,1994,1136.0825
Nepal,1995,150.34128
Nepal,1996,664.3053
Nepal,1997,206.90419
Nepal,1998,915.2927
Nepal,1999,1512.1062
Nepal,2000,668.1061
Nepal,2001,84.90473
Nepal,2002,1036.6329
Nepal,2003,908.1066
Nepal,2004,1461.0002
Nepal,2005,310.34857
Nepal,2006,1410.665
Nepal,2007,2237.568
Nepal,2008,1951.9219
Nepal,2009,261.378
Nepal,2010,1033.7965
Nepal,2011,182.0455
Nepal,2012,1184.7867
Nepal,2013,742.42773
Nepal,2014,718.2186
Nepal,2015,375.86728
Nepal,2016,940.75476
Nepal,2017,79.09136
Nepal,2018,2621.314
Nepal,2019,843.5249
Nepal,2020,1082.4252
Nepal,2021,528.3842
Nepal,2022,645.7777
Nepal,2023,823.37427
Nepal,2024,927.36945
Netherlands,1940,324.845
Netherlands,1941,1123.3898
Netherlands,1942,713.60077
Netherlands,1943,1107.0745
Netherlands,1944,27.22931
Netherlands,1945,2005.1782
Netherlands,1946,752.8871
Netherlands,1947,918.8906
Netherlands,1948,1212.5359
Netherlands,1949,1306.9902
Netherlands,1950,2658.0356
Netherlands,1951,1530.9955
Netherlands,1952,1008.84784
Netherlands,1953,357.9019
Netherlands,1954,1874.5704
Netherlands,1955,2501.03
Netherlands,1956,688.12683
Netherlands,1957,747.05304
Netherlands,1958,2111.8386
Netherlands,1959,94.632965
Netherlands,1960,1684.9478
Netherlands,1961,2093.2114
Netherlands,1962,655.01086
Netherlands,1963,795.36914
Netherlands,1964,1592.5697
Netherlands,1965,431.72464
Netherlands,1966,1505.2689
Netherlands,1967,892.4657
Netherlands,1968,3616.5588
Netherlands,1969,1570.0123
Netherlands,1970,1962.7471
Netherlands,1971,1836.721
Netherlands,1972,1709.0293
Netherlands,1973,2687.7307
Netherlands,1974,912.5082
Netherlands,1975,989.1592
Netherlands,1976,472.80093
Netherlands,1977,754.2721
Netherlands,1978,1272.5286
Netherlands,1979,848.96484
Netherlands,1980,190.0586
Netherlands,1981,882.69904
Netherlands,1982,3233.996
Netherlands,1983,22.219501
Netherlands,1984,1113.8094
Netherlands,1985,3112.5066
Netherlands,1986,395.42554
Netherlands,1987,724.0354
Netherlands,1988,1025.0121
Netherlands,1989,589.79596
Netherlands,1990,1051.712
Netherlands,1991,1733.654
Netherlands,1992,634.0481
Netherlands,1993,1166.6
Netherlands,1994,1532.5096
Netherlands,1995,2221.9045
Netherlands,1996,867.776
Netherlands,1997,1256.6077
Netherlands,1998,944.84326
Netherlands,1999,1195.8563
Netherlands,2000,752.02783
Netherlands,2001,385.20493
Netherlands,2002,1440.8444
Netherlands,2003,1912.7152
Netherlands,2004,1422.0333
Netherlands,2005,1729.4998
Netherlands,2006,904.3653
Netherlands,2007,1375.1316
Netherlands,2008,1210.2039
Netherlands,2009,1899.1829
Netherlands,2010,576.6316
Netherlands,2011,1419.7103
Netherlands,2012,1275.7301
Netherlands,2013,3005.0403
Netherlands,2014,300.33398
Netherlands,2015,276.24265
Netherlands,2016,1202.7144
Netherlands,2017,1109.0583
Netherlands,2018,304.1831
Netherlands,2019,864.9073
Netherlands,2020,996.45874
Netherlands,2021,1377.0824
Netherlands,2022,117.46933
Netherlands,2023,362.05188
Netherlands,2024,797.9284
New Caledonia,1940,553.5383
New Caledonia,1941,1129.3926
New Caledonia,1942,852.80585
New Caledonia,1943,656.72797
New Caledonia,1944,120.02258
New Caledonia,1945,929.4809
New Caledonia,1946,2310.9753
New Caledonia,1947,776.3783
New Caledonia,1948,814.65173
New Caledonia,1949,951.2226
New Caledonia,1950,2149.7764
New Caledonia,1951,28.839556
New Caledonia,1952,796.9678
New Caledonia,1953,952.9205
New Caledonia,1954,1589.5823
New Caledonia,1955,1154.8
New Caledonia,1956,2811.4976
New Caledonia,1957,345.33575
New Caledonia,1958,108.87912
New Caledonia,1959,799.69586
New Caledonia,1960,723.21326
New Caledonia,1961,452.93402
New Caledonia,1962,335.0086
New Caledonia,1963,1238.3363
New Caledonia,1964,243.82286
New Caledonia,1965,741.40076
New Caledonia,1966,2519.2087
New Caledonia,1967,282.54785
New Caledonia,1968,1785.9744
New Caledonia,1969,931.71387
New Caledonia,1970,970.8421
New Caledonia,1971,1600.6442
New Caledonia,1972,1425.3346
New Caledonia,1973,113.07193
New Caledonia,1974,1293.38
New Caledonia,1975,585.0565
New Caledonia,1976,1121.4521
New Caledonia,1977,21.46087
New Caledonia,1978,604.3479
New Caledonia,1979,3014.6538
New Caledonia,1980,3625.2246
New Caledonia,1981,1522.5771
New Caledonia,1982,2469.7698
New Caledonia,1983,2288.1511
New Caledonia,1984,753.58765
New Caledonia,1985,711.3901
New Caledonia,1986,841.5644
New Caledonia,1987,18.95236
New Caledonia,1988,712.13824
New Caledonia,1989,597.4859
New Caledonia,1990,1639.5009
New Caledonia,1991,164.06631
New Caledonia,1992,937.1328
New Caledonia,1993,2580.0317
New Caledonia,1994,50.77856
New Caledonia,1995,636.07214
New Caledonia,1996,644.77277
New Caledonia,1997,1526.9524
New Caledonia,1998,2497.5808
